G,Num_obs,rms,U,M,Peri,Node,i,e,n,a,Tp,Perihelion_dist,Synodic_period,Orbit_type_Apollo,Orbit_type_Atira,Orbit_type_Object with perihelion distance < 1.665 AU
0.15,58,0.85,0.0,102.6981,337.99415,9.29233,1.21783,0.5630965,0.24542417,2.5265302,2459469.04843,1.1038499,1.3315721,0,0,0
0.15,78,0.42,4.0,126.82987,345.46844,120.22528,2.92187,0.43190229999999996,0.35611959,1.9712368,2459531.35587,1.1198551,1.5657288999999999,0,0,0
0.15,202,0.73,0.0,114.48536,339.50367,157.07851,22.40702,0.6794359999999999,0.27699997,2.3306814,2459474.1953,0.7471325999999999,1.3909074,1,0,0
0.15,29,0.28,7.0,83.78395,297.016,137.70145,2.60045,0.2185652,0.76039534,1.1888026,2459777.31527,0.9289717,4.3763489,1,0,0
0.15,1188,0.66,0.0,253.32626,324.3554,96.63781,6.0698,0.4575476,0.33224213,2.0645857,2460208.57231,1.1199395,1.5085088,0,0,0
0.15,364,0.58,0.0,339.93914,84.12727,33.99062,49.90088,0.34718699999999997,0.67248574,1.2902702,2459917.33091,0.8423052,3.14768,1,0,0
0.15,33,0.25,6.0,32.61404,179.82687,183.87108,11.79628,0.7027505,0.25751802,2.4467953,2459760.85239,0.7273086999999999,1.35369,1,0,0
0.15,20,0.71,9.0,110.26164,312.44244,38.26171,14.05187,0.34542639999999997,0.5124023999999999,1.5466615,2459672.31436,1.0124038,2.0828333,0,0,0
0.15,12,0.39,8.0,341.86187,28.33025,152.21951,40.33883,0.4046055,0.91653731,1.0496293,2459907.28984,0.6249435,14.2696216,1,0,0
0.15,52,0.39,3.0,117.12482,170.44481,198.87888,15.96197,0.23506629999999998,1.01006988,0.9837885999999999,2459771.54285,0.7525331,40.2911264,0,0,0
0.15,21,0.27,8.0,357.11648,172.15231,38.18418,4.57845,0.23533389999999998,0.57601928,1.4305774,2459892.50594,1.093914,2.406337,0,0,0
0.15,22,0.48,9.0,84.51573,287.05778,110.4943,20.84336,0.8138126,0.6144164999999999,1.3703373,2459749.94554,0.25513949999999996,2.6552561,1,0,0
0.15,34,0.32,7.0,161.99936,119.60452,34.81844,22.3607,0.4124312,0.91668498,1.0495166,2459710.77694,0.6166632,14.3001876,1,0,0
0.15,32,0.72,8.0,150.97185,283.8594,188.18926,25.69421,0.32731679999999996,0.4913857,1.5904536999999999,2459580.26304,1.0698715,1.9942612,0,0,0
0.15,250,0.73,0.0,165.3543,45.91438,326.23057,25.0999,0.45157769999999997,0.39529649,1.8387418,2459469.19541,1.008407,1.6696407999999998,0,0,0
0.15,340,0.59,0.0,189.14802,11.19322,323.31235,20.89493,0.9497717999999999,0.25238381,2.479867,2460564.45304,0.1245593,1.3442110999999999,1,0,0
0.15,54,0.34,6.0,84.2149,230.62876,186.38924,1.9739200000000001,0.6292871999999999,0.27481789,2.3430023,2459581.06097,0.8685809,1.3866374,1,0,0
0.15,134,0.56,5.0,164.23506,109.23757,82.78612,1.48183,0.4053321,0.45834961,1.6659864999999998,2459529.18168,0.9907087,1.8693079,1,0,0
0.15,44,0.37,3.0,306.44174,83.01794,96.4952,13.3049,0.1994654,0.6956304999999999,1.2614895,2459964.4924,1.009866,3.3989146999999997,0,0,0
0.15,67,0.35000000000000003,7.0,12.81614,314.6895,169.35455,4.03881,0.5513348,0.37344921000000003,1.9097727,2459853.1817,0.8568486,1.6100531999999999,1,0,0
0.15,51,0.56,5.0,238.64398,177.32657,196.45399,10.46218,0.4276156,0.40178789,1.8188832,2460189.54008,1.0411004,1.6882054,0,0,0
0.15,62,0.39,7.0,280.87102,159.22465,189.10708,55.05854,0.2468851,0.60647672,1.3822713,2460017.97324,1.0410091,2.5996498,0,0,0
0.15,28,0.53,7.0,90.94496,289.96476,285.63362,11.81213,0.1235449,0.96170818,1.0164995000000001,2459792.93393,0.8909161999999999,41.2397346,1,0,0
0.15,154,0.71,6.0,300.76929,181.47816,94.21736,6.77623,0.48874969999999995,0.34952961,1.9959365999999998,2460056.95835,1.0204232,1.5495074,0,0,0
0.15,88,0.5,1.0,235.64475,273.58365,85.21686,14.56962,0.547379,0.21385879,2.7693934000000002,2460468.98324,1.2534855999999999,1.2771093,0,0,0
0.15,57,0.63,8.0,249.3706,315.91681,8.82569,9.37266,0.34521569999999996,0.57556278,1.4313338,2460079.71086,0.9372149,2.4036578,1,0,0
0.15,23,0.59,8.0,239.67037,89.1651,237.72214,2.8631,0.3931163,0.51726097,1.5369612,2460120.12851,0.9327567,2.1044403,1,0,0
0.15,33,0.77,5.0,205.00822,251.05742,173.82384,5.44067,0.5986826,0.20565451,2.8425659999999997,2460641.15129,1.1407712,1.2636755,0,0,0
0.15,134,0.74,0.0,40.59699,90.16687,213.45938,5.35576,0.4685105,0.31086939,2.1581621,2459756.90817,1.1470405,1.4607259,0,0,0
0.15,87,0.8,4.0,3.73886,167.50921,223.20192,0.12756,0.5085354,0.34021634,2.0321976,2459876.51034,0.9987532,1.5271474,1,0,0
0.15,384,0.68,0.0,221.22024,44.63659,335.18485,13.31634,0.339273,0.42637517,1.7482684,2460212.98749,1.1551281,1.7624292,0,0,0
0.15,57,0.4,1.0,7.71446,55.07936,359.09505,7.45897,0.28303829999999996,0.49798348000000003,1.5763745999999998,2459872.0086,1.1302002,2.0212444,0,0,0
0.15,239,0.77,0.0,272.18209,186.17,69.9816,15.30854,0.7370205,0.16784971,3.2547851,2460410.69373,0.8559418,1.2052559999999999,1,0,0
0.15,148,0.36,0.0,227.71188,31.19536,212.02875,7.10399,0.4732319,0.40081604,1.8218222,2460217.547,0.9596777999999999,1.6853997,1,0,0
0.15,12,0.85,4.0,260.66505,173.78317,274.25721,27.03719,0.1369687,0.7829282200000001,1.1658824,2460014.37619,1.006193,4.8628894,0,0,0
0.15,116,0.67,0.0,158.2564,177.84025,327.3071,3.47405,0.6136140999999999,0.24787826000000002,2.5098268,2459249.0558,0.9697617,1.3360016,1,0,0
0.15,183,0.32,2.0,307.60879,11.73728,12.06436,17.58605,0.8849629,0.31405878,2.143526,2460054.3198,0.246585,1.4676633,1,0,0
0.15,17,0.96,8.0,312.95941,268.41861,269.99599,6.9805,0.4965983,0.50595148,1.5597804,2459980.47452,0.7851961,2.0548212,1,0,0
0.15,15,0.1,7.0,208.13819,294.9254,8.18942,2.76838,0.5918996,0.25236071,2.4800183,2460489.26489,1.0120965,1.3441688,0,0,0
0.15,38,0.58,6.0,68.75378,357.4373,27.66132,7.40662,0.279927,0.58834131,1.4105327,2459770.63963,1.0156865,2.4809742999999997,0,0,0
0.15,29,0.39,7.0,158.44155,279.14611,216.83195,5.96602,0.1989124,0.82807165,1.1231147,2459696.16202,0.8997132999999999,6.256395,1,0,0
0.15,23,0.39,7.0,84.00291,229.59099,313.14292,26.49604,0.454818,0.45968073000000004,1.6627687,2459704.75813,0.9065116,1.8740392,1,0,0
0.15,1499,0.65,0.0,254.06977,159.9528,135.07061,3.57886,0.4780308,0.50983642,1.5518467,2460095.27298,0.8100162,2.0715999,1,0,0
0.15,124,0.31,3.0,176.63352,218.17128,93.38841,13.99966,0.5759658,0.27908918,2.3190353999999997,2459254.60706,0.9833503,1.3950204,1,0,0
0.15,441,0.76,0.0,278.10679,4.62005,267.20186,39.62443,0.5408145999999999,0.29577454000000003,2.2309792,2460164.37718,1.0244331,1.4287625,0,0,0
0.15,33,0.5700000000000001,7.0,287.43054,263.09167,215.62345,9.32999,0.4579754,0.60885026,1.3786765,2460006.69099,0.7472766,2.6160275,1,0,0
0.15,294,0.75,0.0,71.69802,82.36595,186.31024,20.38451,0.4421169,0.51088679,1.5497189,2459747.15965,0.8645619999999999,2.0761836,1,0,0
0.15,27,0.66,6.0,158.52231,158.81744,289.50111,4.61778,0.5720002,0.35616644000000003,1.971064,2459442.42065,0.843615,1.5658454,1,0,0
0.15,61,0.75,6.0,101.92276,127.0817,168.04717,2.04841,0.32686729999999997,0.54630294,1.481996,2459700.93178,0.9975800000000001,2.2435626,1,0,0
0.15,181,0.52,0.0,353.41353,29.869510000000002,34.5928,49.5839,0.5821240999999999,0.23434752,2.6055284,2459915.60557,1.0887875,1.3119391999999999,0,0,0
0.15,123,0.85,0.0,359.94694,27.33722,274.29742,4.67901,0.1987147,0.84527006,1.1078281,2459887.56277,0.8876864,7.0231208,1,0,0
0.15,131,0.96,0.0,294.81543,314.77658,83.17988,29.13028,0.1516351,0.56484848,1.4493771,2460002.90188,1.2296007,2.3424509000000002,0,0,0
0.15,159,0.35000000000000003,3.0,151.31218,27.49865,89.61654,4.1909600000000005,0.4535634,0.40342159,1.8139694,2459512.42782,0.9912192999999999,1.6929427000000001,1,0,0
0.15,81,0.29,5.0,97.49632,329.9398,257.25318,7.69438,0.2398032,0.64225827,1.3304429,2459735.69763,1.0113984,2.8705677,0,0,0
0.15,65,0.33,5.0,3.98511,5.28889,77.54808,10.78208,0.5656989,0.25171974,2.4842265,2459871.66846,1.0789023,1.3429948,0,0,0
0.15,73,0.63,1.0,335.72954,161.60568,65.13976,4.86987,0.18042039999999998,1.25935015,0.8492554999999999,2459906.77221,0.6960324999999999,3.6004913,0,0,0
0.15,14,0.29,8.0,341.31892,266.70969,314.26126,16.48201,0.3273309,0.78582101,1.1630194,2459911.27269,0.7823272,4.9333007,1,0,0
0.15,28,0.85,8.0,99.66341,6.05511,186.35623,2.52304,0.9000271,0.7780125,1.1707882,2459759.39999,0.1170471,4.7477387,1,0,0
0.15,24,0.58,7.0,265.7984,244.72719,222.32821,15.36145,0.367101,1.03969949,0.9650078,2459978.10465,0.6107524999999999,18.2210049,0,0,0
0.15,31,0.33,6.0,152.24314,301.77781,188.04189,8.98757,0.4511808,0.37386023,1.9083727,2459480.28056,1.0473516,1.611135,0,0,0
0.15,91,0.41000000000000003,4.0,212.06201,107.74737,180.66541,11.25882,0.7724384,0.20644161,2.8353362,2460604.10939,0.6452135999999999,1.264952,1,0,0
0.15,139,0.56,5.0,93.34707,184.89967,295.31035,2.61451,0.6466807,0.21212167,2.7844923,2459447.43605,0.9838148999999999,1.2742411,1,0,0
0.15,20,0.44,7.0,219.68518,94.70607,156.74972,0.9896,0.3504441,0.77468704,1.1741363,2460068.62453,0.7626672,4.6728846,1,0,0
0.15,27,0.24,5.0,247.14692,279.98618,149.13802,6.49267,0.4211394,0.67456614,1.2876159999999999,2460054.79729,0.7453502,3.1687332,1,0,0
0.15,79,0.44,2.0,339.12098,187.49842,33.4387,24.38998,0.12431859999999999,0.6709824999999999,1.2921966,2459918.61709,1.1315525,3.1326407,0,0,0
0.15,75,0.8200000000000001,2.0,139.10462,286.13733,96.35729,11.50974,0.7377298999999999,0.26835546,2.3804684,2459369.14032,0.6243257,1.3741438,1,0,0
0.15,41,0.45,6.0,12.9362,24.6164,31.27964,9.80283,0.247524,0.62374754,1.3566365,2459866.76052,1.0208364,2.7237253,0,0,0
0.15,36,0.68,7.0,251.32006,214.62499,311.56616,2.02965,0.4325252,0.41191679999999997,1.7889425,2460151.33954,1.0151798,1.7180118,0,0,0
0.15,14,0.86,6.0,49.53849,173.05595,74.98065,15.47205,0.5202202,0.23833464000000001,2.576388,2459679.6473,1.2360989,1.3189392,0,0,0
0.15,25,0.56,5.0,319.37677,29.03003,42.15356,3.05492,0.6519697999999999,0.23373785,2.6100572,2460061.29829,0.9083787,1.3108754,1,0,0
0.15,197,0.66,1.0,282.08888,95.41489,2.31372,4.08284,0.3562363,0.66675734,1.2976497999999999,2460004.35079,0.8353798,3.0911297,1,0,0
0.15,86,0.33,6.0,279.24496,203.72287,97.26011,32.24077,0.3179034,0.51836641,1.5347753,2460043.28757,1.046865,2.1094193,0,0,0
0.15,89,0.36,1.0,293.11023,110.75485,145.00404,23.89849,0.6526592,0.44225975,1.7061522,2460038.74546,0.5926163,1.8139531999999998,1,0,0
0.15,52,0.67,5.0,24.70067,61.83255,147.7584,13.71342,0.2826005,0.67175898,1.2912006,2459850.72986,0.9263066999999999,3.1403915,1,0,0
0.15,35,0.44,7.0,211.75846,155.44489,211.02669,4.30699,0.5988825999999999,0.28037682,2.3119298,2460416.22256,0.9273553,1.3975674,1,0,0
0.15,66,0.64,0.0,173.72173,90.6267,177.64102,5.8465,0.1515269,1.12869168,0.9135924,2459733.58574,0.7751585999999999,6.8883104,0,0,0
0.15,45,0.36,7.0,146.83256,106.7599,44.29405,1.7948,0.6865289,0.30060278,2.2070257,2459399.03945,0.6918388,1.438833,1,0,0
0.15,31,0.92,8.0,198.43143,64.39737,17.64543,7.03114,0.5826027,0.29323299,2.2438518,2460438.49059,0.9365777,1.4235178,1,0,0
0.15,40,0.58,6.0,285.36061,79.62298,208.04077,9.48234,0.6080357,0.41725815,1.7736428,2460066.38063,0.6952047,1.7341577,1,0,0
0.15,21,0.35000000000000003,6.0,298.03397,67.31713,45.10934,2.90239,0.264773,0.77857438,1.1702248,2459967.0891,0.8603809,4.7606249,1,0,0
0.15,21,0.78,7.0,229.68738,309.61729,111.04815,6.37941,0.2612578,0.67085018,1.2923665,2460081.74998,0.9547257,3.1313239,1,0,0
0.15,151,0.76,0.0,81.54717,10.10697,161.35243,6.74633,0.3621291,0.35175977,1.9874914,2459655.67364,1.2677629,1.5549593,0,0,0
0.15,34,0.43,2.0,110.62251,14.25009,339.06621,9.91889,0.5572083,0.57931998,1.4251384,2459696.54763,0.6310395,2.4258862,1,0,0
0.15,101,0.46,1.0,288.34792,195.43063,303.58879,5.66422,0.3061045,0.58215899,1.4205013,2460010.57994,0.9856794999999999,2.4429568,1,0,0
0.15,16,0.54,6.0,30.35808,244.13356,356.18138,15.76429,0.3228028,0.67629331,1.2854228,2459842.61107,0.8704847,3.1864269,1,0,0
0.15,22,0.30000000000000004,4.0,287.88296,39.46532,50.7696,9.88686,0.5940675,0.25960042,2.4336929,2460165.30019,0.987915,1.3575728,1,0,0
0.15,37,0.41000000000000003,5.0,263.75987,176.41692,80.20444,4.79368,0.2682056,0.5427945,1.4883752,2460064.80491,1.0891846,2.2257867,0,0,0
0.15,90,0.71,3.0,217.3318,90.4725,355.4631,2.59151,0.6237904,0.39899831,1.8273511999999998,2460245.06593,0.6874671,1.6801772,1,0,0
0.15,64,0.26,4.0,111.25998,182.44857,136.64254,8.22028,0.4009258,0.31897149,2.1214598,2459538.69136,1.2709118,1.4784791,0,0,0
0.15,245,0.73,0.0,282.83502,80.59883,256.71313,31.02602,0.5409622,0.9328251200000001,1.0373753,2459970.22181,0.47619449999999997,18.6729734,1,0,0
0.15,181,0.36,3.0,340.67763,231.40171,18.10689,4.8658,0.6417554999999999,0.26829769000000003,2.3808101,2459959.51842,0.8529121,1.3740331000000001,1,0,0
0.15,488,0.51,0.0,197.22319,197.087,10.76582,6.28519,0.48160739999999996,0.27917981000000003,2.3185335,2460470.55368,1.2019106,1.3951993,0,0,0
0.15,29,0.32,6.0,0.99875,260.48882,317.6128,9.50411,0.3199442,0.89126143,1.0693814,2459886.3794,0.727239,10.4467137,1,0,0
0.15,91,0.38,1.0,88.75283,336.13377,180.98056,5.73924,0.44169,0.33145857,2.0678382,2459619.73547,1.1544946999999999,1.5067019,0,0,0
0.15,204,0.62,0.0,118.63287,77.64847,32.34113,5.81481,0.6446326,0.25505937,2.4624941,2459422.38122,0.8750901,1.3491342,1,0,0
0.15,66,0.4,1.0,166.0992,135.86131,5.43416,10.96509,0.3337401,0.39945424,1.8259604,2459471.68462,1.2165642,1.6814841,0,0,0
0.15,178,0.42,1.0,38.68665,111.10298,71.32436,25.12141,0.3334928,0.66820142,1.2957795,2459829.60331,0.8636463999999999,3.1051934,1,0,0
0.15,99,0.59,0.0,114.63012,27.60589,83.0539,4.75475,0.5214792,0.71446172,1.2392247,2459727.05736,0.5929947999999999,3.6349714,1,0,0
0.15,12,0.38,9.0,135.03565,204.13609,262.56988,9.45104,0.7940621999999999,0.30424431,2.1893796,2459443.66046,0.450876,1.4465229,1,0,0
0.15,23,0.46,7.0,156.18457,241.00303,205.5501,6.5496300000000005,0.2232506,0.67020305,1.2931983,2459654.45931,1.004491,3.1248991,0,0,0
0.15,38,0.4,5.0,328.4766,55.87451,327.53563,0.80852,0.5580937,0.20923435,2.8100500999999998,2460038.16077,1.2417788,1.2695022,0,0,0
0.15,478,0.75,0.0,117.63461,193.80535,211.29518,26.56929,0.8272897,0.42377312,1.7554176,2459609.91133,0.30317869999999997,1.7542667,1,0,0
0.15,184,0.8200000000000001,0.0,200.24454,176.05343,357.85302,15.90387,0.4915464,0.50693135,1.5577698,2460202.64223,0.7920537,2.0590274,1,0,0
0.15,763,0.65,0.0,102.76502,299.62862,138.75289,29.79424,0.3037611,0.66528886,1.2995586000000001,2459733.03322,0.9048033,3.0769588,1,0,0
0.15,95,0.34,5.0,103.89375,108.55804,235.37563,9.36495,0.4784003,0.44040788000000003,1.7109317,2459651.59648,0.8924215,1.8077917000000001,1,0,0
0.15,138,0.33,2.0,341.16225,68.21562,226.37508,27.57011,0.5704485,0.28543253,2.2845486,2459953.49721,0.9813312999999999,1.4076588,1,0,0
0.15,78,0.34,5.0,351.3009,163.25472,237.52765,11.28473,0.5602887,0.23996748,2.5646875,2459923.75117,1.1277221,1.3218274,0,0,0
0.15,23,0.43,7.0,289.90815,131.49181,301.76736,4.15754,0.49827869999999996,0.4119258,1.7889164,2460057.65649,0.8975375,1.7180388,1,0,0
0.15,15,0.22,8.0,244.29341,89.19313,146.15353,9.20088,0.6751762,0.27804386000000003,2.3248441,2460303.64519,0.7551646999999999,1.3929594,1,0,0
0.15,46,0.62,5.0,248.99883,231.31716,168.90542,4.9950600000000005,0.5548133,0.27169328,2.3609318,2460296.05336,1.0510554,1.3805684999999999,0,0,0
0.15,24,0.43,9.0,46.76395,346.83991,313.41758,6.92177,0.7761496999999999,0.21704393,2.7422326,2459672.04151,0.6138496,1.282402,1,0,0
0.15,65,0.43,3.0,164.94383,279.50423,326.79907,26.39643,0.49986389999999997,0.23707817,2.5854829,2459191.76374,1.2930933,1.3167252,0,0,0
0.15,68,0.35000000000000003,7.0,317.93899,240.57653,233.90019,19.07426,0.3629435,1.02046227,0.9770979,2459928.71761,0.6224666,28.2776876,0,0,0
0.15,37,0.28,3.0,134.76846,56.07333,144.15396,18.1831,0.4309249,0.52761069,1.5167954,2459632.06832,0.8631705,2.1519959,1,0,0
0.15,71,0.48,1.0,203.12057,148.17642,225.71383,22.21057,0.6540284,0.28975523000000003,2.2617705,2460428.92059,0.7825084,1.4164033,1,0,0
0.15,12,0.55,8.0,204.25844,298.30284,106.80289,29.12599,0.1884458,0.78351179,1.1653034,2460086.27375,0.9457068999999999,4.8769317999999995,1,0,0
0.15,20,0.30000000000000004,5.0,81.56753,98.39943,262.0306,27.50966,0.34159069999999997,0.45078443,1.6845740999999999,2459706.55423,1.1091393,1.8428662,0,0,0
0.15,28,0.31,7.0,205.73177,250.16454,173.9142,22.89226,0.2553758,0.94143578,1.0310402,2460051.36486,0.7677375,22.3129809,1,0,0
0.15,287,0.30000000000000004,0.0,229.83051,341.59518,358.32138,1.4783600000000001,0.5183905999999999,0.31851029000000003,2.1235072,2460296.18233,1.022701,1.477457,0,0,0
0.15,31,0.33,6.0,36.41506,133.37423,292.56373,7.74352,0.2239082,0.72667508,1.2253003,2459837.38811,0.9509455,3.8064257,1,0,0
0.15,15,0.62,8.0,231.76489,219.846,237.94623,2.62366,0.2027232,0.7522512100000001,1.1973675,2460057.96847,0.9546332999999999,4.2236136,1,0,0
0.15,52,0.74,6.0,62.4384,32.74007,122.80339,4.67691,0.5924583999999999,0.24801864,2.5088797,2459635.75114,1.0224728,1.3362559,0,0,0
0.15,8,0.13,5.0,97.17564,115.94241,35.0482,40.52776,0.6605025,0.14219632000000001,3.6353298,2459204.10922,1.2341853999999999,1.1685965999999999,0,0,0
0.15,141,0.45,1.0,216.78139,0.024300000000000002,118.52577,17.79414,0.6362207999999999,0.43458283000000003,1.7261863,2460217.05425,0.6279507,1.7886810999999998,1,0,0
0.15,16,0.38,8.0,50.15904,283.23496,22.37679,11.33938,0.38469739999999997,0.6463193700000001,1.3248639,2459809.89279,0.8151921999999999,2.9049268,1,0,0
0.15,49,0.38,7.0,338.29248,264.59737,134.14053,1.08973,0.20850639999999998,1.18430941,0.8847609,2459905.82926,0.7002826,4.9602359,0,0,0
0.15,57,0.84,7.0,69.01383,83.83284,202.30378,3.35664,0.57894,0.45622913,1.6711445999999999,2459736.22988,0.7036521,1.8618203,1,0,0
0.15,84,0.54,6.0,214.02254,144.5827,223.86598,3.93838,0.6185892,0.25152209999999997,2.4855277,2460467.87628,0.9480071,1.3426331999999999,1,0,0
0.15,87,0.88,0.0,236.56158,284.08184,269.17107,27.19205,0.21497039999999998,0.98797934,0.9983989999999999,2460012.44029,0.7837727999999999,415.5731906,0,0,0
0.15,67,0.62,0.0,137.64634,334.80225,158.41638,11.39758,0.5302652,0.23296965,2.6157917,2459296.66609,1.2287284,1.3095374,0,0,0
0.15,30,0.4,6.0,198.71592,109.77014,269.95542,6.57214,0.5882111999999999,0.23240156,2.6200527,2460581.48898,1.0789084,1.3085497,0,0,0
0.15,53,0.61,3.0,210.71956,258.24776,345.86927,10.70998,0.389165,0.69896006,1.2574802,2460101.07508,0.7681129,3.4383945,1,0,0
0.15,33,0.32,6.0,322.5942,343.72827,51.44595,5.38518,0.4695101,0.31110701,2.1570631,2460007.73452,1.1443002,1.4612405,0,0,0
0.15,18,0.66,6.0,41.93814,128.91373,257.34953,11.61167,0.2045068,0.99678648,0.9925094,2459845.42665,0.7895344999999999,88.1676249,0,0,0
0.15,120,0.77,0.0,287.82231,227.96684,138.24376,57.31034,0.3682605,0.4239168,1.7550208999999999,2460057.76381,1.108716,1.7547155,0,0,0
0.15,24,0.5,6.0,40.3492,159.04049,25.46021,9.14902,0.23051529999999998,0.66595855,1.2986873,2459826.91184,0.9993200000000001,3.0834047,1,0,0
0.15,61,0.4,2.0,120.96422,158.2681,198.4737,20.38225,0.401308,0.75313694,1.1964285,2459726.88615,0.7162921999999999,4.2397065,1,0,0
0.15,39,0.32,3.0,179.70423,332.35338,81.41909,2.8435,0.35551869999999997,0.49779231,1.5767782000000001,2459526.49757,1.0162041,2.0204522,0,0,0
0.15,84,0.42,5.0,331.47566,190.74326,356.14417,11.38624,0.49942539999999996,0.34797916,2.0018609,2459969.47142,1.0020807,1.5457396,0,0,0
0.15,69,0.49,4.0,353.31801,42.80562,92.25683,8.99329,0.4839401,0.27447388,2.3449596,2459911.84473,1.2101396,1.3859666,0,0,0
0.15,60,0.68,3.0,35.31412,262.54345,327.11007,3.94086,0.4913547,1.06910109,0.9472330999999999,2459854.4684,0.4818057,11.8046136,0,0,0
0.15,465,0.52,3.0,202.18669,296.52075,292.48522,7.10616,0.14595629999999998,1.02731586,0.9727473,2460041.11714,0.8307686999999999,23.6309934,0,0,0
0.15,76,0.29,6.0,9.03854,123.99502,310.12289,19.15808,0.3302094,0.60047064,1.3914733,2459872.44757,0.9319957,2.5591089,1,0,0
0.15,61,0.32,6.0,58.11799,254.87921,336.41308,16.7658,0.3254865,0.93785657,1.0336617,2459825.53104,0.6972187999999999,20.6405342,1,0,0
0.15,49,0.26,4.0,84.76079,198.44544,69.80266,6.4616,0.55118,0.23558708,2.5963808999999998,2459527.71449,1.1653077,1.3141075,0,0,0
0.15,66,0.38,1.0,110.74891,156.81168,236.05757,27.41118,0.4700797,0.42694905,1.7467015,2459628.10389,0.9256126,1.7642396,1,0,0
0.15,131,0.78,0.0,47.54365,316.46855,4.66593,25.03411,0.27042269999999996,0.87185923,1.0851884,2459832.96866,0.7917288,8.6648002,1,0,0
0.15,16,0.31,7.0,128.92976,71.07865,343.86124,8.04239,0.31894249999999996,0.66986793,1.2936295,2459695.02957,0.8810361,3.1215829,1,0,0
0.15,115,0.59,2.0,26.82905,103.41602,13.39257,23.56428,0.6131521,0.56211238,1.4540766,2459839.77101,0.5625065,2.3273167,1,0,0
0.15,25,0.36,7.0,135.31652,348.16047,96.1342,12.144,0.45548109999999997,1.1049427,0.9266367999999999,2459765.03526,0.5045713,8.2591643,0,0,0
0.15,38,0.41000000000000003,4.0,79.84215,344.46542,324.58218,8.62356,0.5648112,0.43786526000000003,1.7175487,2459705.15587,0.747458,1.7993999,1,0,0
0.15,15,0.18,7.0,209.21937,115.66095,242.35307,4.22045,0.3368218,0.63719658,1.3374793999999999,2460124.13129,0.8869872,2.8288641,1,0,0
0.15,28,0.73,8.0,47.41541,199.35763,209.68921,2.28654,0.6051998,0.27857078,2.3219115,2459717.29039,0.9166911,1.3939975,1,0,0
0.15,45,0.51,7.0,49.34883,251.26867,203.2493,5.92007,0.6655757999999999,0.46738077,1.6444556000000001,2459781.91406,0.5499457,1.9018845,1,0,0
0.15,241,0.46,0.0,48.89177,158.91746,87.42272,30.45347,0.4693348,0.30028424,2.2085862,2459724.68168,1.1720198,1.4381643,0,0,0
0.15,50,0.52,5.0,190.2011,88.66268,283.55955,34.08481,0.7201442,0.29820748,2.2188283,2460456.89868,0.620952,1.4338193,1,0,0
0.15,74,0.5,7.0,236.55041,311.61268,4.28966,10.95069,0.3952981,0.53686431,1.4993155,2460117.44561,0.9066388999999999,2.1963727,1,0,0
0.15,78,0.74,6.0,94.14037,1.0356,153.13055,6.14936,0.45936839999999995,0.36993139999999997,1.9218608,2459633.01939,1.0390187,1.6008537,0,0,0
0.15,35,0.4,7.0,35.0942,70.5773,30.76445,23.21271,0.1837653,0.73127767,1.2201536,2459839.50974,0.9959317,3.8753104,1,0,0
0.15,336,0.35000000000000003,0.0,327.65676,263.43904,107.7425,12.93881,0.6458539999999999,0.30995338,2.1624121,2459991.84875,0.7658096,1.4587455,1,0,0
